Row ID,Order ID,Customer ID,Geo Key,Product ID,Order Date,Ship Date,Sum of Sales,Sum of Profit,Sum of Quantity,Ship Mode,Sum of Discount
1792,US-2023-151162,EA-14035,Columbus|Ohio,OFF-BI-10003719,2023-12-05 00:00:00,2023-12-09 00:00:00,29.94,-23.952,4,Standard Class,0.7
1795,US-2023-151162,EA-14035,Columbus|Ohio,OFF-PA-10001033,2023-12-05 00:00:00,2023-12-09 00:00:00,98.376,35.6613,3,Standard Class,0.2
1797,US-2023-151162,EA-14035,Columbus|Ohio,OFF-PA-10003036,2023-12-05 00:00:00,2023-12-09 00:00:00,17.472,5.6784,3,Standard Class,0.2
1802,US-2023-151162,EA-14035,Columbus|Ohio,TEC-PH-10001809,2023-12-05 00:00:00,2023-12-09 00:00:00,179.94,-44.985,2,Standard Class,0.4
1803,US-2023-151162,EA-14035,Columbus|Ohio,TEC-PH-10001870,2023-12-05 00:00:00,2023-12-09 00:00:00,36.738,-9.1845,1,Standard Class,0.4
5139,US-2025-102813,EA-14035,Huntsville|Texas,FUR-CH-10000665,2025-07-02 00:00:00,2025-07-03 00:00:00,528.43,0,5,First Class,0.3
5142,US-2025-102813,EA-14035,Huntsville|Texas,OFF-PA-10000520,2025-07-02 00:00:00,2025-07-03 00:00:00,41.472,14.5152,8,First Class,0.2
7519,US-2026-154501,EA-14035,Los Angeles|California,OFF-AR-10002804,2026-04-30 00:00:00,2026-05-05 00:00:00,9.78,4.0098,2,Standard Class,0
1435,US-2023-114195,EA-14035,Mason|Ohio,FUR-FU-10002253,2023-11-01 00:00:00,2023-11-03 00:00:00,68.704,16.3172,2,First Class,0.2
1442,US-2023-114195,EA-14035,Mason|Ohio,OFF-BI-10000494,2023-11-01 00:00:00,2023-11-03 00:00:00,3.132,-2.61,2,First Class,0.7
1443,US-2023-114195,EA-14035,Mason|Ohio,OFF-BI-10001658,2023-11-01 00:00:00,2023-11-03 00:00:00,22.428,-17.9424,3,First Class,0.7
4339,US-2025-121447,EA-14035,New York City|New York,FUR-FU-10001861,2025-02-21 00:00:00,2025-02-22 00:00:00,135.8,66.542,7,First Class,0
5002,US-2025-104633,EA-14035,Pasadena|California,OFF-PA-10000241,2025-06-12 00:00:00,2025-06-16 00:00:00,185.88,83.646,6,Standard Class,0
5005,US-2025-104633,EA-14035,Pasadena|California,OFF-PA-10004782,2025-06-12 00:00:00,2025-06-16 00:00:00,12.96,6.2208,2,Standard Class,0
8251,US-2026-121909,EA-14035,Philadelphia|Pennsylvania,OFF-PA-10003790,2026-07-31 00:00:00,2026-08-05 00:00:00,54.816,17.8152,3,Standard Class,0.2
5190,US-2025-164924,EA-14035,Philadelphia|Pennsylvania,TEC-MA-10000904,2025-07-10 00:00:00,2025-07-10 00:00:00,341.991,-319.1916,3,Same Day,0.7
3801,US-2024-158939,EA-14035,Springfield|Missouri,TEC-CO-10002313,2024-11-26 00:00:00,2024-12-01 00:00:00,599.99,233.9961,1,Standard Class,0
9132,US-2026-147277,EB-13705,Akron|Ohio,FUR-TA-10001539,2026-10-20 00:00:00,2026-10-24 00:00:00,284.364,-75.8304000000001,2,Standard Class,0.4
9143,US-2026-147277,EB-13705,Akron|Ohio,OFF-ST-10000142,2026-10-20 00:00:00,2026-10-24 00:00:00,665.408,66.5408,2,Standard Class,0.2
5019,US-2025-128223,EB-13705,Anaheim|California,FUR-TA-10001771,2025-06-14 00:00:00,2025-06-14 00:00:00,1293.488,80.8430000000001,7,Same Day,0.2
4393,US-2025-137547,EB-13705,Fort Worth|Texas,TEC-PH-10002365,2025-03-07 00:00:00,2025-03-12 00:00:00,21.072,1.5804,3,Standard Class,0.2
2318,US-2024-128125,EB-13705,Houston|Texas,FUR-FU-10001085,2024-03-31 00:00:00,2024-04-05 00:00:00,22.38,-7.83300000000001,3,Standard Class,0.6
2319,US-2024-128125,EB-13705,Houston|Texas,OFF-PA-10000357,2024-03-31 00:00:00,2024-04-05 00:00:00,98.376,35.6613,3,Standard Class,0.2
7593,US-2026-107797,EB-13705,Mansfield|Texas,OFF-PA-10003848,2026-05-08 00:00:00,2026-05-11 00:00:00,41.472,14.5152,8,Second Class,0.2
9427,US-2026-134978,EB-13705,New York City|New York,OFF-BI-10003274,2026-11-12 00:00:00,2026-11-15 00:00:00,15.92,5.373,5,Second Class,0.2
1875,US-2023-129938,EB-13705,Philadelphia|Pennsylvania,FUR-CH-10003774,2023-12-15 00:00:00,2023-12-17 00:00:00,445.802,-108.2662,7,Second Class,0.3
3377,US-2024-104493,EB-13705,San Diego|California,OFF-BI-10004817,2024-10-02 00:00:00,2024-10-08 00:00:00,57.504,20.1264,6,Standard Class,0.2
717,US-2023-100090,EB-13705,San Francisco|California,FUR-TA-10003715,2023-07-08 00:00:00,2023-07-12 00:00:00,502.488,-87.9354,3,Standard Class,0.2
718,US-2023-100090,EB-13705,San Francisco|California,OFF-BI-10001597,2023-07-08 00:00:00,2023-07-12 00:00:00,196.704,68.8464,6,Standard Class,0.2
4907,US-2025-166380,EB-13750,Arlington|Virginia,OFF-EN-10002600,2025-05-30 00:00:00,2025-06-03 00:00:00,26.55,12.744,9,Standard Class,0
4914,US-2025-166380,EB-13750,Arlington|Virginia,TEC-AC-10000109,2025-05-30 00:00:00,2025-06-03 00:00:00,111.98,26.8752,2,Standard Class,0
2644,US-2024-166947,EB-13750,Buffalo|New York,FUR-CH-10004997,2024-06-05 00:00:00,2024-06-10 00:00:00,1522.638,169.182,9,Standard Class,0.1
5495,US-2025-137652,EB-13750,Cincinnati|Ohio,OFF-BI-10004099,2025-08-28 00:00:00,2025-08-30 00:00:00,18.432,-12.288,8,First Class,0.7
7428,US-2026-122707,EB-13750,Hoover|Alabama,OFF-SU-10000157,2026-04-16 00:00:00,2026-04-18 00:00:00,477.24,9.54480000000001,4,First Class,0
7429,US-2026-122707,EB-13750,Hoover|Alabama,TEC-AC-10004227,2026-04-16 00:00:00,2026-04-18 00:00:00,25.98,1.5588,2,First Class,0
9649,US-2026-161459,EB-13750,Laguna Niguel|California,OFF-PA-10002377,2026-11-25 00:00:00,2026-11-29 00:00:00,34.08,15.336,6,Second Class,0
9654,US-2026-161459,EB-13750,Laguna Niguel|California,TEC-PH-10004071,2026-11-25 00:00:00,2026-11-29 00:00:00,39.96,3.4965,5,Second Class,0.2
6211,US-2025-145548,EB-13750,New York City|New York,FUR-CH-10003774,2025-11-11 00:00:00,2025-11-16 00:00:00,245.646,8.18819999999999,3,Standard Class,0.1
6218,US-2025-145548,EB-13750,New York City|New York,OFF-AR-10003373,2025-11-11 00:00:00,2025-11-16 00:00:00,92.94,25.0938,3,Standard Class,0
6220,US-2025-145548,EB-13750,New York City|New York,OFF-BI-10001510,2025-11-11 00:00:00,2025-11-16 00:00:00,55.008,17.19,3,Standard Class,0.2
6223,US-2025-145548,EB-13750,New York City|New York,OFF-BI-10004236,2025-11-11 00:00:00,2025-11-16 00:00:00,35.232,11.4504,3,Standard Class,0.2
6225,US-2025-145548,EB-13750,New York City|New York,OFF-ST-10002562,2025-11-11 00:00:00,2025-11-16 00:00:00,28.14,7.8792,3,Standard Class,0
6226,US-2025-145548,EB-13750,New York City|New York,TEC-AC-10002305,2025-11-11 00:00:00,2025-11-16 00:00:00,36,6.48,2,Standard Class,0
2225,US-2024-128083,EB-13750,Plantation|Florida,FUR-FU-10001731,2024-03-12 00:00:00,2024-03-17 00:00:00,6.408,1.4418,3,Standard Class,0.2
2226,US-2024-128083,EB-13750,Plantation|Florida,FUR-FU-10003194,2024-03-12 00:00:00,2024-03-17 00:00:00,30.88,3.86,4,Standard Class,0.2
2227,US-2024-128083,EB-13750,Plantation|Florida,OFF-EN-10004030,2024-03-12 00:00:00,2024-03-17 00:00:00,8.688,2.9322,3,Standard Class,0.2
9393,US-2026-161739,EB-13750,Round Rock|Texas,FUR-FU-10001468,2026-11-10 00:00:00,2026-11-15 00:00:00,341.96,-427.45,5,Second Class,0.6
5815,US-2025-147340,EB-13750,San Francisco|California,FUR-FU-10002501,2025-09-24 00:00:00,2025-09-24 00:00:00,63.2,23.384,5,Same Day,0
4584,US-2025-126809,EB-13750,Seattle|Washington,OFF-BI-10003712,2025-04-09 00:00:00,2025-04-13 00:00:00,35.352,12.8151,9,Standard Class,0.2
1856,US-2023-102631,EB-13840,Chicago|Illinois,FUR-FU-10003930,2023-12-13 00:00:00,2023-12-17 00:00:00,94.428,-42.4926,3,Standard Class,0.6
6516,US-2025-139885,EB-13840,New York City|New York,OFF-ST-10003324,2025-12-04 00:00:00,2025-12-08 00:00:00,212.88,0,6,Standard Class,0
551,US-2023-146885,EB-13840,Richmond|Virginia,OFF-PA-10001622,2023-05-30 00:00:00,2023-06-05 00:00:00,13.62,6.129,3,Standard Class,0
8945,US-2026-156951,EB-13840,Seattle|Washington,FUR-CH-10004997,2026-10-01 00:00:00,2026-10-08 00:00:00,451.152,0,3,Standard Class,0.2
2295,US-2024-164301,EB-13840,Seattle|Washington,FUR-TA-10001889,2024-03-26 00:00:00,2024-03-30 00:00:00,3393.68,610.8624,8,Standard Class,0
8948,US-2026-156951,EB-13840,Seattle|Washington,OFF-BI-10001107,2026-10-01 00:00:00,2026-10-08 00:00:00,81.088,27.3672,7,Standard Class,0.2
8952,US-2026-156951,EB-13840,Seattle|Washington,OFF-PA-10004451,2026-10-01 00:00:00,2026-10-08 00:00:00,19.44,9.3312,3,Standard Class,0
8953,US-2026-156951,EB-13840,Seattle|Washington,OFF-PA-10004530,2026-10-01 00:00:00,2026-10-08 00:00:00,91.84,45.0016,8,Standard Class,0
6584,US-2025-159989,EB-13870,Franklin|Tennessee,TEC-PH-10000169,2025-12-09 00:00:00,2025-12-13 00:00:00,40.68,-9.153,3,Standard Class,0.2
6962,US-2026-148999,EB-13870,Miami|Florida,FUR-CH-10002044,2026-01-30 00:00:00,2026-02-04 00:00:00,419.136,-68.1096,4,Standard Class,0.2
2807,US-2024-153626,EB-13870,Nashville|Tennessee,OFF-AR-10000657,2024-07-09 00:00:00,2024-07-14 00:00:00,5.16,0.838499999999999,3,Standard Class,0.2
5896,US-2025-144939,EB-13870,New York City|New York,FUR-CH-10003199,2025-10-03 00:00:00,2025-10-08 00:00:00,599.292,93.2232,6,Standard Class,0.1
3306,US-2024-106320,EB-13870,Orem|Utah,FUR-TA-10000577,2024-09-25 00:00:00,2024-09-30 00:00:00,1044.63,240.2649,3,Standard Class,0
8810,US-2026-169817,EB-13870,Philadelphia|Pennsylvania,OFF-BI-10004141,2026-09-21 00:00:00,2026-09-25 00:00:00,1.908,-1.5264,2,Standard Class,0.7
7145,US-2026-130967,EB-13870,Philadelphia|Pennsylvania,TEC-PH-10004896,2026-03-10 00:00:00,2026-03-16 00:00:00,53.982,-10.7964,3,Standard Class,0.4
2571,US-2024-110569,EB-13870,Phoenix|Arizona,OFF-AP-10004708,2024-05-23 00:00:00,2024-05-30 00:00:00,121.792,13.7016,4,Standard Class,0.2
2572,US-2024-110569,EB-13870,Phoenix|Arizona,OFF-BI-10001036,2024-05-23 00:00:00,2024-05-30 00:00:00,19.194,-12.796,7,Standard Class,0.7
1518,US-2023-126340,EB-13870,Redding|California,TEC-PH-10004447,2023-11-08 00:00:00,2023-11-14 00:00:00,333.576,25.0182,3,Standard Class,0.2
436,US-2023-110219,EB-13870,San Antonio|Texas,FUR-CH-10001146,2023-05-05 00:00:00,2023-05-08 00:00:00,127.869,-9.13350000000001,3,First Class,0.3
8195,US-2026-106551,EB-13930,Chicago|Illinois,FUR-CH-10004997,2026-07-22 00:00:00,2026-07-27 00:00:00,526.344,-75.192,4,Standard Class,0.3
4357,US-2025-101448,EB-13930,La Crosse|Wisconsin,OFF-BI-10004738,2025-02-27 00:00:00,2025-03-01 00:00:00,56.82,28.41,3,Second Class,0
6024,US-2025-116400,EB-13930,Richmond|Virginia,FUR-FU-10003731,2025-10-22 00:00:00,2025-10-24 00:00:00,39.92,11.1776,4,First Class,0
86,US-2023-123400,EB-13930,Saint Petersburg|Florida,OFF-BI-10000666,2023-02-02 00:00:00,2023-02-09 00:00:00,18.336,-12.224,2,Standard Class,0.7
88,US-2023-123400,EB-13930,Saint Petersburg|Florida,TEC-PH-10002890,2023-02-02 00:00:00,2023-02-09 00:00:00,180.96,13.572,5,Standard Class,0.2
4811,US-2025-122728,EB-13930,San Francisco|California,OFF-PA-10004040,2025-05-18 00:00:00,2025-05-24 00:00:00,17.94,8.7906,3,Standard Class,0
4812,US-2025-122728,EB-13930,San Francisco|California,OFF-ST-10000604,2025-05-18 00:00:00,2025-05-24 00:00:00,104.28,26.07,3,Standard Class,0
4192,US-2025-164630,EB-13975,Charlotte|North Carolina,TEC-CO-10000971,2025-01-04 00:00:00,2025-01-09 00:00:00,959.968,119.996,4,Standard Class,0.2
10189,US-2026-115427,EB-13975,Fairfield|California,OFF-BI-10002103,2026-12-30 00:00:00,2027-01-03 00:00:00,13.904,4.5188,2,Standard Class,0.2
10191,US-2026-115427,EB-13975,Fairfield|California,OFF-BI-10004632,2026-12-30 00:00:00,2027-01-03 00:00:00,20.72,6.475,2,Standard Class,0.2
5933,US-2025-150357,EB-13975,Greensboro|North Carolina,OFF-BI-10002557,2025-10-10 00:00:00,2025-10-14 00:00:00,4.095,-2.73,3,Standard Class,0.7
5934,US-2025-150357,EB-13975,Greensboro|North Carolina,OFF-SU-10004498,2025-10-10 00:00:00,2025-10-14 00:00:00,20.608,-4.3792,2,Standard Class,0.2
4307,US-2025-135461,EB-13975,Los Angeles|California,TEC-PH-10004094,2025-02-07 00:00:00,2025-02-10 00:00:00,623.96,38.9975,5,Second Class,0.2
3821,US-2024-111612,EB-14110,Columbus|Ohio,FUR-FU-10003799,2024-11-28 00:00:00,2024-12-02 00:00:00,71.12,9.779,5,Standard Class,0.2
3827,US-2024-111612,EB-14110,Columbus|Ohio,OFF-FA-10003021,2024-11-28 00:00:00,2024-12-02 00:00:00,3.008,0.564,2,Standard Class,0.2
2376,US-2024-106257,EB-14110,Los Angeles|California,FUR-TA-10002530,2024-04-13 00:00:00,2024-04-17 00:00:00,241.568,-15.098,2,Second Class,0.2
2387,US-2024-106257,EB-14110,Los Angeles|California,TEC-PH-10001494,2024-04-13 00:00:00,2024-04-17 00:00:00,479.92,41.993,2,Second Class,0.2
3640,US-2024-153283,EB-14110,New York City|New York,OFF-EN-10001539,2024-11-12 00:00:00,2024-11-18 00:00:00,15.56,7.3132,2,Standard Class,0
6259,US-2025-121370,EB-14110,Philadelphia|Pennsylvania,FUR-CH-10000785,2025-11-14 00:00:00,2025-11-19 00:00:00,380.058,-21.7176,3,Second Class,0.3
6262,US-2025-121370,EB-14110,Philadelphia|Pennsylvania,FUR-FU-10002813,2025-11-14 00:00:00,2025-11-19 00:00:00,48.576,9.71519999999999,3,Second Class,0.2
6272,US-2025-121370,EB-14110,Philadelphia|Pennsylvania,TEC-CO-10004115,2025-11-14 00:00:00,2025-11-19 00:00:00,1199.976,179.9964,4,Second Class,0.4
8604,US-2026-149895,EB-14110,Philadelphia|Pennsylvania,TEC-PH-10002200,2026-09-08 00:00:00,2026-09-12 00:00:00,258.528,-47.3968,2,Standard Class,0.4
5675,US-2025-116561,EB-14110,San Jose|California,OFF-BI-10001658,2025-09-11 00:00:00,2025-09-17 00:00:00,39.872,12.9584,2,Standard Class,0.2
5685,US-2025-116561,EB-14110,San Jose|California,OFF-ST-10004186,2025-09-11 00:00:00,2025-09-17 00:00:00,332.94,6.6588,3,Standard Class,0
3828,US-2024-142930,EB-14170,Austin|Texas,OFF-PA-10003395,2024-11-28 00:00:00,2024-12-02 00:00:00,335.52,117.432,4,Standard Class,0.2
2228,US-2024-148705,EB-14170,Charlotte|North Carolina,OFF-LA-10001641,2024-03-12 00:00:00,2024-03-18 00:00:00,5.04,1.764,2,Standard Class,0.2
1359,US-2023-103086,EB-14170,Houston|Texas,FUR-FU-10004586,2023-10-17 00:00:00,2023-10-19 00:00:00,5.312,-1.5936,2,Second Class,0.6
6141,US-2025-143441,EB-14170,Laredo|Texas,OFF-LA-10002312,2025-11-05 00:00:00,2025-11-05 00:00:00,11.84,4.44,1,Same Day,0.2
1249,US-2023-111962,EB-14170,Seattle|Washington,OFF-BI-10001308,2023-09-29 00:00:00,2023-10-04 00:00:00,10.048,3.14,2,Standard Class,0.2
1256,US-2023-111962,EB-14170,Seattle|Washington,OFF-ST-10000046,2023-09-29 00:00:00,2023-10-04 00:00:00,807.75,153.4725,5,Standard Class,0
9052,US-2026-162635,EB-14170,Wilmington|North Carolina,OFF-PA-10002659,2026-10-09 00:00:00,2026-10-10 00:00:00,10.816,3.5152,4,First Class,0.2
6638,US-2025-169369,EC-14050,Columbus|Georgia,OFF-PA-10004438,2025-12-12 00:00:00,2025-12-18 00:00:00,49.12,23.0864,4,Standard Class,0
6641,US-2025-169369,EC-14050,Columbus|Georgia,TEC-AC-10001314,2025-12-12 00:00:00,2025-12-18 00:00:00,249.95,19.996,5,Standard Class,0
1896,US-2023-139633,EC-14050,Columbus|Ohio,OFF-BI-10002954,2023-12-17 00:00:00,2023-12-24 00:00:00,5.484,-4.0216,4,Standard Class,0.7
7251,US-2026-140074,EC-14050,New York City|New York,OFF-PA-10002741,2026-03-23 00:00:00,2026-03-29 00:00:00,25.68,11.556,6,Standard Class,0
9370,US-2026-163188,EC-14050,Oklahoma City|Oklahoma,OFF-BI-10000756,2026-11-07 00:00:00,2026-11-07 00:00:00,38.16,19.08,9,Same Day,0
8245,US-2026-161102,EC-14050,San Francisco|California,FUR-FU-10003142,2026-07-31 00:00:00,2026-08-03 00:00:00,36.96,11.4576,7,First Class,0
8252,US-2026-161102,EC-14050,San Francisco|California,OFF-ST-10003442,2026-07-31 00:00:00,2026-08-03 00:00:00,56.56,15.2712,2,First Class,0
8347,US-2026-133102,ED-13885,Houston|Texas,FUR-CH-10002017,2026-08-17 00:00:00,2026-08-24 00:00:00,74.592,-2.1312,4,Standard Class,0.3
8350,US-2026-133102,ED-13885,Houston|Texas,FUR-FU-10003247,2026-08-17 00:00:00,2026-08-24 00:00:00,16.784,-22.2388,2,Standard Class,0.6
8352,US-2026-133102,ED-13885,Houston|Texas,OFF-AP-10001563,2026-08-17 00:00:00,2026-08-24 00:00:00,38.864,-99.1032,4,Standard Class,0.8
8353,US-2026-133102,ED-13885,Houston|Texas,OFF-AR-10003183,2026-08-17 00:00:00,2026-08-24 00:00:00,8.016,1.002,3,Standard Class,0.2
1677,US-2023-110352,ED-13885,Houston|Texas,OFF-LA-10003923,2023-11-23 00:00:00,2023-11-29 00:00:00,23.68,8.88,2,Standard Class,0.2
8361,US-2026-133102,ED-13885,Houston|Texas,OFF-SU-10000432,2026-08-17 00:00:00,2026-08-24 00:00:00,5.552,-1.041,2,Standard Class,0.2
4084,US-2024-137071,ED-13885,Houston|Texas,TEC-AC-10004353,2024-12-20 00:00:00,2024-12-21 00:00:00,100.8,21.42,2,First Class,0.2
7048,US-2026-134838,ED-13885,Los Angeles|California,FUR-FU-10004018,2026-02-19 00:00:00,2026-02-20 00:00:00,44.67,12.0609,3,First Class,0
7050,US-2026-134838,ED-13885,Los Angeles|California,OFF-AR-10000634,2026-02-19 00:00:00,2026-02-20 00:00:00,12.84,3.4668,3,First Class,0
3546,US-2024-160227,ED-13885,New York City|New York,FUR-CH-10002073,2024-11-02 00:00:00,2024-11-04 00:00:00,2621.322,553.3902,11,First Class,0.1
893,US-2023-110527,ED-13885,San Diego|California,OFF-LA-10000262,2023-08-09 00:00:00,2023-08-16 00:00:00,20.88,9.6048,8,Standard Class,0
6032,US-2025-118311,ED-13885,San Francisco|California,TEC-AC-10000892,2025-10-24 00:00:00,2025-10-28 00:00:00,450,162,5,Standard Class,0
6718,US-2025-149916,ED-13885,Seattle|Washington,OFF-BI-10004002,2025-12-22 00:00:00,2025-12-24 00:00:00,55.36,19.376,4,Second Class,0.2
6720,US-2025-149916,ED-13885,Seattle|Washington,TEC-MA-10000752,2025-12-22 00:00:00,2025-12-24 00:00:00,11.56,3.757,1,Second Class,0.2
3550,US-2024-138625,EG-13900,Chesapeake|Virginia,OFF-AP-10003099,2024-11-02 00:00:00,2024-11-05 00:00:00,197.72,55.3616,4,First Class,0
7322,US-2026-114524,EG-13900,Chicago|Illinois,OFF-BI-10002799,2026-03-31 00:00:00,2026-04-05 00:00:00,13.468,-22.8956,13,Second Class,0.8
9517,US-2026-141719,EG-13900,Naperville|Illinois,TEC-AC-10003610,2026-11-17 00:00:00,2026-11-21 00:00:00,239.96,83.986,5,Second Class,0.2
6494,US-2025-150861,EG-13900,Oceanside|New York,FUR-CH-10002965,2025-12-03 00:00:00,2025-12-06 00:00:00,542.646,102.4998,3,First Class,0.1
6497,US-2025-150861,EG-13900,Oceanside|New York,FUR-TA-10002228,2025-12-03 00:00:00,2025-12-06 00:00:00,400.032,-153.3456,2,First Class,0.4
6503,US-2025-150861,EG-13900,Oceanside|New York,OFF-LA-10001317,2025-12-03 00:00:00,2025-12-06 00:00:00,6.3,3.024,2,First Class,0
6504,US-2025-150861,EG-13900,Oceanside|New York,OFF-PA-10001954,2025-12-03 00:00:00,2025-12-06 00:00:00,182.72,84.0512,8,First Class,0
6507,US-2025-150861,EG-13900,Oceanside|New York,OFF-ST-10004634,2025-12-03 00:00:00,2025-12-06 00:00:00,33.63,10.089,3,First Class,0
9855,US-2026-167570,EG-13900,Philadelphia|Pennsylvania,FUR-CH-10003396,2026-12-08 00:00:00,2026-12-15 00:00:00,215.544,-58.5048,4,Standard Class,0.3
6920,US-2026-152499,EH-13765,Chicago|Illinois,OFF-AR-10003481,2026-01-22 00:00:00,2026-01-25 00:00:00,7.872,0.885599999999999,3,Second Class,0.2
6921,US-2026-152499,EH-13765,Chicago|Illinois,OFF-FA-10002975,2026-01-22 00:00:00,2026-01-25 00:00:00,15.12,4.914,5,Second Class,0.2
359,US-2023-142979,EH-13765,Lodi|California,OFF-AR-10002987,2023-04-12 00:00:00,2023-04-18 00:00:00,39.68,16.2688,2,Standard Class,0
5813,US-2025-100944,EH-13765,Los Angeles|California,FUR-CH-10000988,2025-09-24 00:00:00,2025-09-28 00:00:00,563.24,56.324,5,Standard Class,0.2
5820,US-2025-100944,EH-13765,Los Angeles|California,OFF-EN-10001453,2025-09-24 00:00:00,2025-09-28 00:00:00,304.9,143.303,5,Standard Class,0
4705,US-2025-158155,EH-13765,New York City|New York,FUR-FU-10000732,2025-05-02 00:00:00,2025-05-06 00:00:00,12.56,4.0192,2,Standard Class,0
4706,US-2025-158155,EH-13765,New York City|New York,FUR-FU-10002253,2025-05-02 00:00:00,2025-05-06 00:00:00,214.7,83.733,5,Standard Class,0
6069,US-2025-153836,EH-13765,New York City|New York,OFF-AR-10004602,2025-10-30 00:00:00,2025-11-03 00:00:00,114.95,32.186,5,Standard Class,0
4709,US-2025-158155,EH-13765,New York City|New York,OFF-BI-10001670,2025-05-02 00:00:00,2025-05-06 00:00:00,90.48,33.93,3,Standard Class,0.2
6070,US-2025-153836,EH-13765,New York City|New York,OFF-BI-10004817,2025-10-30 00:00:00,2025-11-03 00:00:00,28.752,10.0632,3,Standard Class,0.2
4711,US-2025-158155,EH-13765,New York City|New York,OFF-PA-10000533,2025-05-02 00:00:00,2025-05-06 00:00:00,13.08,6.0168,2,Standard Class,0
4886,US-2025-155565,EH-13765,New York City|New York,OFF-SU-10001218,2025-05-28 00:00:00,2025-05-28 00:00:00,54.9,15.372,5,Same Day,0
1365,US-2023-138450,EH-13765,Philadelphia|Pennsylvania,OFF-EN-10001335,2023-10-18 00:00:00,2023-10-22 00:00:00,52.512,19.692,6,Standard Class,0.2
1367,US-2023-138450,EH-13765,Philadelphia|Pennsylvania,OFF-PA-10003016,2023-10-18 00:00:00,2023-10-22 00:00:00,10.048,3.14,4,Standard Class,0.2
1369,US-2023-138450,EH-13765,Philadelphia|Pennsylvania,OFF-ST-10003479,2023-10-18 00:00:00,2023-10-22 00:00:00,186.912,-35.046,6,Standard Class,0.2
3136,US-2024-147242,EH-13765,Revere|Massachusetts,FUR-BO-10004695,2024-09-10 00:00:00,2024-09-14 00:00:00,361.96,83.2508,2,Standard Class,0
3139,US-2024-147242,EH-13765,Revere|Massachusetts,OFF-AP-10003842,2024-09-10 00:00:00,2024-09-14 00:00:00,61.96,16.1096,2,Standard Class,0
3142,US-2024-147242,EH-13765,Revere|Massachusetts,OFF-PA-10003039,2024-09-10 00:00:00,2024-09-14 00:00:00,278.82,125.469,9,Standard Class,0
4433,US-2025-136301,EH-13765,San Francisco|California,FUR-FU-10004712,2025-03-13 00:00:00,2025-03-15 00:00:00,28.28,7.3528,2,Second Class,0
4447,US-2025-136301,EH-13765,San Francisco|California,OFF-SU-10000151,2025-03-13 00:00:00,2025-03-15 00:00:00,4912.59,196.5036,3,Second Class,0
6725,US-2025-135776,EH-13765,Seattle|Washington,OFF-AR-10001231,2025-12-23 00:00:00,2025-12-30 00:00:00,4.2,1.176,2,Standard Class,0
6726,US-2025-135776,EH-13765,Seattle|Washington,OFF-AR-10001246,2025-12-23 00:00:00,2025-12-30 00:00:00,8.82,2.5578,3,Standard Class,0
4926,US-2025-119046,EH-13765,Seattle|Washington,OFF-BI-10000138,2025-06-02 00:00:00,2025-06-06 00:00:00,11.232,3.9312,3,Standard Class,0.2
4927,US-2025-119046,EH-13765,Seattle|Washington,OFF-BI-10001078,2025-06-02 00:00:00,2025-06-06 00:00:00,51.648,18.7224,12,Standard Class,0.2
6728,US-2025-135776,EH-13765,Seattle|Washington,OFF-EN-10004773,2025-12-23 00:00:00,2025-12-30 00:00:00,61.96,30.3604,2,Standard Class,0
4928,US-2025-119046,EH-13765,Seattle|Washington,OFF-PA-10000246,2025-06-02 00:00:00,2025-06-06 00:00:00,30.18,13.8828,3,Standard Class,0
6732,US-2025-135776,EH-13765,Seattle|Washington,OFF-PA-10001295,2025-12-23 00:00:00,2025-12-30 00:00:00,37.94,18.2112,2,Standard Class,0
6733,US-2025-135776,EH-13765,Seattle|Washington,OFF-PA-10004327,2025-12-23 00:00:00,2025-12-30 00:00:00,47.9,22.992,1,Standard Class,0
6734,US-2025-135776,EH-13765,Seattle|Washington,OFF-ST-10002743,2025-12-23 00:00:00,2025-12-30 00:00:00,227.28,2.27279999999999,2,Standard Class,0
6735,US-2025-135776,EH-13765,Seattle|Washington,OFF-ST-10003470,2025-12-23 00:00:00,2025-12-30 00:00:00,1117.92,55.896,4,Standard Class,0
8349,US-2026-111423,EH-13765,Watertown|New York,FUR-CH-10003981,2026-08-17 00:00:00,2026-08-19 00:00:00,462.564,97.6523999999999,2,First Class,0.1
8356,US-2026-111423,EH-13765,Watertown|New York,OFF-BI-10003091,2026-08-17 00:00:00,2026-08-19 00:00:00,895.92,302.373,5,First Class,0.2
4022,US-2024-114048,EH-13945,Costa Mesa|California,FUR-FU-10004351,2024-12-14 00:00:00,2024-12-18 00:00:00,29.22,12.8568,3,Standard Class,0
6298,US-2025-110156,EH-13945,Houston|Texas,FUR-FU-10000206,2025-11-19 00:00:00,2025-11-24 00:00:00,2.328,-0.7566,2,Standard Class,0.6
6305,US-2025-110156,EH-13945,Houston|Texas,OFF-BI-10002609,2025-11-19 00:00:00,2025-11-24 00:00:00,1.192,-2.0264,2,Standard Class,0.8
6307,US-2025-110156,EH-13945,Houston|Texas,OFF-BI-10003676,2025-11-19 00:00:00,2025-11-24 00:00:00,10.78,-17.248,5,Standard Class,0.8
6308,US-2025-110156,EH-13945,Houston|Texas,OFF-EN-10003798,2025-11-19 00:00:00,2025-11-24 00:00:00,40.968,13.8267,3,Standard Class,0.2
6309,US-2025-110156,EH-13945,Houston|Texas,OFF-FA-10003495,2025-11-19 00:00:00,2025-11-24 00:00:00,58.368,21.888,12,Standard Class,0.2
